slac_date & time,slac_unix_date,slac_power,home1_date & time,home1_unix_date,home1_power,agg1_date & time,agg1_unix_date,agg1_power,s1_date & time,s1_unix_date,s1_power,s2_date & time,s2_unix_date,s2_power
2021-11-21 17:42:07,1637545327,0.000,2021-11-21 17:42:08,1637545328,0.000,2021-11-21 17:42:08,1637545328,0.000,2021-11-21 17:42:08,1637545328,0.000,2021-11-21 17:42:08,1637545328,0.000
2021-11-21 17:42:10,1637545330,0.000,2021-11-21 17:42:11,1637545331,0.000,2021-11-21 17:42:11,1637545331,0.000,2021-11-21 17:42:11,1637545331,0.000,2021-11-21 17:42:11,1637545331,0.000
2021-11-21 17:42:18,1637545338,0.000,2021-11-21 17:42:26,1637545346,0.000,2021-11-21 17:42:26,1637545346,0.000,2021-11-21 17:42:26,1637545346,0.000,2021-11-21 17:42:26,1637545346,0.000
2021-11-21 17:42:29,1637545349,0.000,2021-11-21 17:42:30,1637545350,0.000,2021-11-21 17:42:30,1637545350,0.000,2021-11-21 17:42:30,1637545350,0.000,2021-11-21 17:42:30,1637545350,0.000
2021-11-21 17:42:32,1637545352,0.000,2021-11-21 17:42:33,1637545353,0.000,2021-11-21 17:42:33,1637545353,0.000,2021-11-21 17:42:33,1637545353,0.000,2021-11-21 17:42:33,1637545353,0.000
2021-11-21 17:42:35,1637545355,0.000,2021-11-21 17:42:36,1637545356,0.000,2021-11-21 17:42:36,1637545356,0.000,2021-11-21 17:42:36,1637545356,0.000,2021-11-21 17:42:36,1637545356,0.000
2021-11-21 17:42:38,1637545358,0.000,2021-11-21 17:42:39,1637545359,0.000,2021-11-21 17:42:39,1637545359,0.000,2021-11-21 17:42:39,1637545359,0.000,2021-11-21 17:42:39,1637545359,0.000
2021-11-21 17:42:41,1637545361,0.000,2021-11-21 17:42:43,1637545363,0.000,2021-11-21 17:42:43,1637545363,0.000,2021-11-21 17:42:43,1637545363,0.000,2021-11-21 17:42:43,1637545363,0.000
2021-11-21 17:42:46,1637545366,0.000,2021-11-21 17:42:47,1637545367,0.000,2021-11-21 17:42:47,1637545367,0.000,2021-11-21 17:42:47,1637545367,0.000,2021-11-21 17:42:47,1637545367,0.000
2021-11-21 17:42:49,1637545369,0.000,2021-11-21 17:42:50,1637545370,0.000,2021-11-21 17:42:50,1637545370,0.000,2021-11-21 17:42:50,1637545370,0.000,2021-11-21 17:42:50,1637545370,0.000
2021-11-21 17:42:52,1637545372,0.000,2021-11-21 17:42:53,1637545373,0.000,2021-11-21 17:42:53,1637545373,0.000,2021-11-21 17:42:53,1637545373,0.000,2021-11-21 17:42:53,1637545373,0.000
2021-11-21 17:42:55,1637545375,0.000,2021-11-21 17:42:56,1637545376,0.000,2021-11-21 17:42:56,1637545376,0.000,2021-11-21 17:42:56,1637545376,0.000,2021-11-21 17:42:56,1637545376,0.000
2021-11-21 17:42:58,1637545378,0.000,2021-11-21 17:42:59,1637545379,0.000,2021-11-21 17:42:59,1637545379,0.000,2021-11-21 17:42:59,1637545379,0.000,2021-11-21 17:42:59,1637545379,0.000
2021-11-21 17:43:02,1637545382,0.000,2021-11-21 17:43:03,1637545383,0.000,2021-11-21 17:43:03,1637545383,0.000,2021-11-21 17:43:03,1637545383,0.000,2021-11-21 17:43:03,1637545383,0.000
2021-11-21 17:43:05,1637545385,0.000,2021-11-21 17:43:06,1637545386,0.000,2021-11-21 17:43:06,1637545386,0.000,2021-11-21 17:43:06,1637545386,0.000,2021-11-21 17:43:06,1637545386,0.000
2021-11-21 17:43:08,1637545388,0.000,2021-11-21 17:43:09,1637545389,0.000,2021-11-21 17:43:09,1637545389,0.000,2021-11-21 17:43:09,1637545389,0.000,2021-11-21 17:43:09,1637545389,0.000
2021-11-21 17:43:12,1637545392,0.000,2021-11-21 17:43:13,1637545393,0.000,2021-11-21 17:43:13,1637545393,0.000,2021-11-21 17:43:13,1637545393,0.000,2021-11-21 17:43:13,1637545393,0.000
2021-11-21 17:43:15,1637545395,0.000,2021-11-21 17:43:16,1637545396,0.000,2021-11-21 17:43:16,1637545396,0.000,2021-11-21 17:43:16,1637545396,0.000,2021-11-21 17:43:16,1637545396,0.000
2021-11-21 17:43:18,1637545398,0.000,2021-11-21 17:43:19,1637545399,0.000,2021-11-21 17:43:19,1637545399,0.000,2021-11-21 17:43:19,1637545399,0.000,2021-11-21 17:43:19,1637545399,0.000
2021-11-21 17:43:21,1637545401,0.000,2021-11-21 17:43:22,1637545402,0.000,2021-11-21 17:43:22,1637545402,0.000,2021-11-21 17:43:22,1637545402,0.000,2021-11-21 17:43:22,1637545402,0.000
2021-11-21 17:43:24,1637545404,0.000,2021-11-21 17:43:26,1637545406,0.000,2021-11-21 17:43:26,1637545406,0.000,2021-11-21 17:43:26,1637545406,0.000,2021-11-21 17:43:26,1637545406,0.000
2021-11-21 17:43:28,1637545408,0.000,2021-11-21 17:43:29,1637545409,0.000,2021-11-21 17:43:29,1637545409,0.000,2021-11-21 17:43:29,1637545409,0.000,2021-11-21 17:43:29,1637545409,0.000
2021-11-21 17:43:31,1637545411,0.000,2021-11-21 17:43:33,1637545413,0.000,2021-11-21 17:43:33,1637545413,0.000,2021-11-21 17:43:33,1637545413,0.000,2021-11-21 17:43:33,1637545413,0.000
2021-11-21 17:43:34,1637545414,0.000,2021-11-21 17:43:36,1637545416,0.000,2021-11-21 17:43:36,1637545416,0.000,2021-11-21 17:43:36,1637545416,0.000,2021-11-21 17:43:36,1637545416,0.000
2021-11-21 17:43:37,1637545417,0.000,2021-11-21 17:43:39,1637545419,0.000,2021-11-21 17:43:39,1637545419,0.000,2021-11-21 17:43:39,1637545419,0.000,2021-11-21 17:43:39,1637545419,0.000
2021-11-21 17:43:40,1637545420,0.000,2021-11-21 17:43:42,1637545422,0.000,2021-11-21 17:43:42,1637545422,0.000,2021-11-21 17:43:42,1637545422,0.000,2021-11-21 17:43:42,1637545422,0.000
