"Date & Time","Usage [kW]","Generation [kW]","bat [kW]","EV Apparent Power [kVA]","A.use [kW]","A.gen [kW]","A.Battery [kW]","A.SubPanel [kW]","A.GridPower [kW]","A.Solar [kW]","A.EV [kW]","A.SubPanel Reactive [kvar]","A.GridPower Reactive [kvar]","A.L1_Voltage [V]","A.L2_Voltage [V]","A.L1_Frequency [Hz]","A.L2_Frequency [Hz]","A.Load [kW]","L1 Voltage [V]","L2 Voltage [V]","CT4-PLUG-BRK-3 [A]","CT6-PLUG-BRK-10 [A]","CT7-PLUG-BRK-13 [A]","CT9-PLUG-BRK-15 [A]","CT10-PLUG-BRK-16 [A]","CT11-SOLAR-A-BRK-25 [A]","CT13-SOLAR-B-BRK-28 [A]","CT12-SOLAR-B-BRK-26 [A]","CT14-EV-BRK-40 [A]","CT1-MAINS-A [A]","CT2-MAINS-B [A]","POWER [kW]","POWER* [kVA]","REACTIVE-POWER [kvar]","CT1-MAINS-A-P [kW]","CT1-MAINS-A-P* [kVA]","CT2-MAINS-B-P [kW]","CT2-MAINS-B-P* [kVA]","CT4-PLUG-BRK-3-P [kW]","CT4-PLUG-BRK-3-P* [kVA]","CT6-PLUG-BRK-10-P [kW]","CT6-PLUG-BRK-10-P* [kVA]","CT7-PLUG-BRK-13-P [kW]","CT7-PLUG-BRK-13-P* [kVA]","CT9-PLUG-BRK-15-P [kW]","CT9-PLUG-BRK-15-P* [kVA]","CT10-PLUG-BRK-16-P [kW]","CT10-PLUG-BRK-16-P* [kVA]","CT11-SOLAR-A-BRK-25-P [kW]","CT11-SOLAR-A-BRK-25-P* [kVA]","CT12-SOLAR-B-BRK-26-P [kW]","CT12-SOLAR-B-BRK-26-P* [kVA]","CT13-SOLAR-B-BRK-28-P [kW]","CT13-SOLAR-B-BRK-28-P* [kVA]","CT14-EV-BRK-40-P [kW]","CT14-EV-BRK-40-P* [kVA]","CT14-EV-BRK-40-THD [%]","CT3-GRID-A [A]","CT3-GRID-A-P [kW]","CT3-GRID-A-P* [kVA]","CT15-GRID-B [A]","CT15-GRID-B-P [kW]","CT15-GRID-B-P* [kVA]","GRID-POWER [kW]","GRID-POWER* [kVA]","L1-THD [%]","L2-THD [%]","CT11-SOLAR-A-BRK-27-P [kW]","CT11-SOLAR-A-BRK-27-P* [kVA]","CT8-PLUG-BRK-8 [A]","CT5-EV-BRK-38 [A]","CT5-EV-BRK-38-P [kW]","CT5-EV-BRK-38-P* [kVA]","CT8-PLUG-BRK-8-P [kW]","CT8-PLUG-BRK-8-P* [kVA]","REACTIVE-GRID [kvar]","L1-FREQ [Hz]","L2-FREQ [Hz]","CT5-EV-BRK-38-THD [%]"
2021-11-21 20:27:48,2.368000000,-0.006000000,2.381000000,0.010000000,2.368000000,-0.006000000,2.381000000,-0.013000000,2.368000000,-0.006000000,-0.004000000,0.581000000,0.489000000,119.305007935,119.302001953,60.022003174,60.023002625,-0.002000000,119.305007935,119.302001953,0.039000001,0.040000003,0.039000001,0.044000003,0.038000003,1.200000048,1.189000010,1.192000031,0.042000003,2.437000036,2.439000130,-0.013000000,0.581000000,0.581000000,-0.008000000,0.290000000,-0.005000000,0.291000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.006000000,0.000000000,0.005000000,-0.002000000,0.143000000,-0.002000000,0.142000000,-0.001000000,0.141000000,-0.002000000,0.005000000,66.541999817,10.113000870,1.182000000,1.206000000,10.156000137,1.186000000,1.212000000,2.368000000,2.418000000,1.668000102,1.724000096,-0.001000000,0.143000000,0.083000004,0.042000003,-0.002000000,0.005000000,-0.005000000,0.010000000,0.489000000,60.022003174,60.023002625,95.750007629
2021-11-21 20:27:47,2.273000000,-0.007000000,2.287000000,0.011000000,2.273000000,-0.007000000,2.287000000,-0.014000000,2.273000000,-0.007000000,-0.003000000,0.581000000,0.517000000,119.263008118,119.261009216,60.023002625,60.024002075,-0.004000000,119.263008118,119.261009216,0.038000003,0.040000003,0.039000001,0.044000003,0.039000001,1.199000001,1.189000010,1.192000031,0.043000001,2.434000015,2.433000088,-0.014000000,0.581000000,0.581000000,-0.008000000,0.291000000,-0.006000000,0.290000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.004000000,-0.001000000,0.143000000,-0.002000000,0.142000000,-0.002000000,0.142000000,-0.001000000,0.006000000,66.541999817,9.751000404,1.134000000,1.163000000,9.796000481,1.139000000,1.168000000,2.273000000,2.331000000,1.668000102,1.724000096,-0.002000000,0.143000000,0.086000003,0.043000001,-0.002000000,0.005000000,-0.005000000,0.010000000,0.517000000,60.023002625,60.024002075,95.750007629
2021-11-21 20:27:46,2.231000000,-0.006000000,2.244000000,0.010000000,2.231000000,-0.006000000,2.244000000,-0.013000000,2.231000000,-0.006000000,-0.004000000,0.580000000,0.503000000,119.274002075,119.266006470,60.026000977,60.026000977,-0.003000000,119.274002075,119.266006470,0.038000003,0.040000003,0.038000003,0.045000002,0.038000003,1.200000048,1.190000057,1.193000078,0.044000003,2.438000202,2.433000088,-0.013000000,0.580000000,0.580000000,-0.008000000,0.290000000,-0.005000000,0.290000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.001000000,0.005000000,0.000000000,0.005000000,-0.001000000,0.143000000,-0.002000000,0.143000000,-0.002000000,0.142000000,-0.002000000,0.005000000,84.850006104,9.564000130,1.114000000,1.141000000,9.608000755,1.117000000,1.146000000,2.231000000,2.287000000,1.532000065,1.603000045,-0.001000000,0.143000000,0.081000000,0.043000001,-0.002000000,0.005000000,-0.005000000,0.010000000,0.503000000,60.026000977,60.026000977,98.084007263
2021-11-21 20:27:45,2.277000000,-0.005000000,2.290000000,0.010000000,2.277000000,-0.005000000,2.290000000,-0.013000000,2.277000000,-0.005000000,-0.003000000,0.580000000,0.517000000,119.284004211,119.282005310,60.027004242,60.027004242,-0.004000000,119.284004211,119.282005310,0.039000001,0.040000003,0.039000001,0.043000001,0.038000003,1.200000048,1.188000083,1.191000104,0.042000003,2.430000067,2.435000181,-0.013000000,0.580000000,0.580000000,-0.008000000,0.290000000,-0.005000000,0.290000000,0.000000000,0.004000000,-0.001000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.004000000,-0.001000000,0.143000000,-0.002000000,0.142000000,-0.001000000,0.142000000,-0.002000000,0.005000000,84.850006104,9.772000313,1.137000000,1.166000000,9.804000854,1.140000000,1.169000000,2.277000000,2.335000000,1.532000065,1.603000045,-0.001000000,0.144000000,0.078000002,0.042000003,-0.001000000,0.005000000,-0.004000000,0.009000000,0.517000000,60.027004242,60.027004242,98.084007263
2021-11-21 20:27:44,2.231000000,-0.006000000,2.245000000,0.010000000,2.231000000,-0.006000000,2.245000000,-0.014000000,2.231000000,-0.006000000,-0.004000000,0.581000000,0.512000000,119.308006287,119.304008484,60.028003693,60.027004242,-0.004000000,119.308006287,119.304008484,0.039000001,0.039000001,0.039000001,0.044000003,0.037000000,1.201000094,1.190000057,1.192000031,0.043000001,2.434000015,2.434000015,-0.014000000,0.581000000,0.581000000,-0.008000000,0.290000000,-0.006000000,0.291000000,0.000000000,0.005000000,0.001000000,0.004000000,0.001000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.001000000,0.144000000,-0.002000000,0.142000000,-0.002000000,0.142000000,-0.002000000,0.005000000,58.515003204,9.572000504,1.114000000,1.142000000,9.614000320,1.117000000,1.147000000,2.231000000,2.289000000,1.507000089,1.580000043,-0.001000000,0.143000000,0.081000000,0.041000001,-0.002000000,0.005000000,-0.005000000,0.010000000,0.512000000,60.028003693,60.027004242,96.616004944
2021-11-21 20:27:43,2.250000000,-0.007000000,2.264000000,0.010000000,2.250000000,-0.007000000,2.264000000,-0.014000000,2.250000000,-0.007000000,-0.004000000,0.581000000,0.514000000,119.274002075,119.266006470,60.028003693,60.030002594,-0.003000000,119.274002075,119.266006470,0.040000003,0.040000003,0.039000001,0.044000003,0.037000000,1.201000094,1.189000010,1.192000031,0.043000001,2.433000088,2.436000109,-0.014000000,0.581000000,0.581000000,-0.009000000,0.291000000,-0.005000000,0.290000000,-0.001000000,0.005000000,0.000000000,0.005000000,0.000000000,0.004000000,-0.001000000,0.006000000,0.000000000,0.004000000,-0.002000000,0.143000000,-0.002000000,0.142000000,-0.002000000,0.142000000,-0.002000000,0.005000000,58.515003204,9.650000572,1.123000000,1.151000000,9.699000359,1.127000000,1.157000000,2.250000000,2.308000000,1.507000089,1.580000043,-0.001000000,0.143000000,0.082000002,0.040000003,-0.002000000,0.005000000,-0.004000000,0.010000000,0.514000000,60.028003693,60.030002594,96.616004944
2021-11-21 20:27:42,2.297000000,-0.007000000,2.309000000,0.010000000,2.297000000,-0.007000000,2.309000000,-0.012000000,2.297000000,-0.007000000,-0.004000000,0.581000000,0.496000000,119.289009094,119.288002014,60.029003143,60.029003143,-0.001000000,119.289009094,119.288002014,0.039000001,0.041000001,0.040000003,0.044000003,0.038000003,1.201000094,1.190000057,1.192000031,0.043000001,2.434000015,2.441000223,-0.012000000,0.581000000,0.581000000,-0.007000000,0.290000000,-0.005000000,0.291000000,0.000000000,0.004000000,-0.001000000,0.005000000,-0.001000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.001000000,0.143000000,-0.002000000,0.142000000,-0.002000000,0.141000000,-0.002000000,0.005000000,69.148002625,9.832000732,1.147000000,1.173000000,9.866000175,1.150000000,1.177000000,2.297000000,2.350000000,1.629000068,1.693000078,-0.002000000,0.143000000,0.077000007,0.042000003,-0.002000000,0.005000000,-0.005000000,0.009000000,0.496000000,60.029003143,60.029003143,92.751007080
2021-11-21 20:27:41,2.288000000,-0.006000000,2.302000000,0.009000000,2.288000000,-0.006000000,2.302000000,-0.014000000,2.288000000,-0.006000000,-0.004000000,0.582000000,0.466000000,119.262008667,119.264007568,60.030002594,60.030002594,-0.004000000,119.262008667,119.264007568,0.039000001,0.041000001,0.039000001,0.044000003,0.038000003,1.202000022,1.191000104,1.194000006,0.042000003,2.438000202,2.436000109,-0.014000000,0.582000000,0.582000000,-0.008000000,0.291000000,-0.006000000,0.291000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.004000000,-0.001000000,0.144000000,-0.002000000,0.143000000,-0.002000000,0.143000000,-0.002000000,0.005000000,69.148002625,9.771000862,1.142000000,1.165000000,9.812000275,1.146000000,1.170000000,2.288000000,2.335000000,1.629000068,1.693000078,-0.001000000,0.144000000,0.077000007,0.041000001,-0.002000000,0.004000000,-0.004000000,0.009000000,0.466000000,60.030002594,60.030002594,92.751007080
2021-11-21 20:27:40,1.962000000,-0.008000000,1.976000000,0.010000000,1.962000000,-0.008000000,1.976000000,-0.014000000,1.962000000,-0.008000000,-0.003000000,0.578000000,0.678000000,119.207008362,119.201004028,60.031002045,60.031002045,-0.003000000,119.207008362,119.201004028,0.039000001,0.039000001,0.039000001,0.044000003,0.038000003,1.199000001,1.188000083,1.192000031,0.043000001,2.429000139,2.429000139,-0.014000000,0.578000000,0.578000000,-0.009000000,0.289000000,-0.005000000,0.289000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.002000000,0.142000000,-0.002000000,0.142000000,-0.002000000,0.141000000,-0.002000000,0.005000000,75.575004578,8.682000160,0.979000000,1.035000000,8.727000237,0.983000000,1.041000000,1.962000000,2.076000000,1.628000021,1.686000109,-0.002000000,0.143000000,0.080000006,0.041000001,-0.001000000,0.005000000,-0.005000000,0.010000000,0.678000000,60.031002045,60.031002045,92.890007019
2021-11-21 20:27:39,0.946000000,-0.005000000,0.959000000,0.010000000,0.946000000,-0.005000000,0.959000000,-0.013000000,0.946000000,-0.005000000,-0.003000000,0.580000000,0.624000000,119.048004150,119.038002014,60.031002045,60.029003143,-0.004000000,119.048004150,119.038002014,0.038000003,0.039000001,0.040000003,0.043000001,0.036000002,1.200000048,1.188000083,1.191000104,0.042000003,2.436000109,2.430000067,-0.013000000,0.580000000,0.580000000,-0.008000000,0.290000000,-0.005000000,0.290000000,0.000000000,0.004000000,0.000000000,0.004000000,0.000000000,0.005000000,-0.001000000,0.006000000,0.000000000,0.004000000,-0.001000000,0.143000000,-0.002000000,0.142000000,-0.001000000,0.142000000,-0.001000000,0.005000000,75.575004578,4.736999989,0.471000000,0.564000000,4.784000397,0.475000000,0.569000000,0.946000000,1.133000000,1.628000021,1.686000109,-0.001000000,0.143000000,0.082000002,0.041000001,-0.002000000,0.005000000,-0.005000000,0.010000000,0.624000000,60.031002045,60.029003143,92.890007019
2021-11-21 20:27:38,0.934000000,-0.006000000,0.947000000,0.010000000,0.934000000,-0.006000000,0.947000000,-0.013000000,0.934000000,-0.006000000,-0.004000000,0.579000000,0.648000000,119.064002991,119.051002502,60.032001495,60.034004211,-0.003000000,119.064002991,119.051002502,0.038000003,0.040000003,0.039000001,0.042000003,0.037000000,1.199000001,1.188000083,1.192000031,0.042000003,2.430000067,2.427000046,-0.013000000,0.579000000,0.579000000,-0.008000000,0.290000000,-0.005000000,0.289000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.001000000,0.143000000,-0.002000000,0.141000000,-0.002000000,0.141000000,-0.002000000,0.005000000,77.301002502,4.755000114,0.465000000,0.566000000,4.798000336,0.469000000,0.571000000,0.934000000,1.137000000,1.549000025,1.613000035,-0.001000000,0.142000000,0.080000006,0.041000001,-0.002000000,0.005000000,-0.004000000,0.009000000,0.648000000,60.032001495,60.034004211,109.956008911
2021-11-21 20:27:37,0.910000000,-0.006000000,0.924000000,0.010000000,0.910000000,-0.006000000,0.924000000,-0.014000000,0.910000000,-0.006000000,-0.004000000,0.579000000,0.641000000,119.052001953,119.045005798,60.032001495,60.030002594,-0.004000000,119.052001953,119.045005798,0.039000001,0.039000001,0.038000003,0.042000003,0.038000003,1.200000048,1.189000010,1.190000057,0.042000003,2.435000181,2.430000067,-0.014000000,0.579000000,0.579000000,-0.008000000,0.290000000,-0.006000000,0.289000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,0.001000000,0.004000000,-0.001000000,0.143000000,-0.002000000,0.142000000,-0.002000000,0.141000000,-0.002000000,0.005000000,77.301002502,4.653000355,0.453000000,0.554000000,4.696000099,0.457000000,0.559000000,0.910000000,1.113000000,1.549000025,1.613000035,-0.001000000,0.143000000,0.079000004,0.042000003,-0.002000000,0.005000000,-0.004000000,0.010000000,0.641000000,60.032001495,60.030002594,109.956008911
2021-11-21 20:27:36,0.918000000,-0.004000000,0.931000000,0.011000000,0.918000000,-0.004000000,0.931000000,-0.013000000,0.918000000,-0.004000000,-0.004000000,0.578000000,0.645000000,119.053009033,119.042007446,60.032001495,60.033000946,-0.005000000,119.053009033,119.042007446,0.038000003,0.040000003,0.041000001,0.044000003,0.039000001,1.200000048,1.188000083,1.190000057,0.044000003,2.431000233,2.433000088,-0.013000000,0.578000000,0.578000000,-0.008000000,0.289000000,-0.005000000,0.289000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,-0.001000000,0.005000000,0.000000000,0.005000000,-0.001000000,0.143000000,-0.001000000,0.142000000,-0.001000000,0.142000000,-0.002000000,0.006000000,75.852005005,4.689000130,0.457000000,0.558000000,4.736999989,0.461000000,0.564000000,0.918000000,1.122000000,1.576000094,1.647000074,-0.001000000,0.143000000,0.084000006,0.043000001,-0.002000000,0.005000000,-0.005000000,0.010000000,0.645000000,60.032001495,60.033000946,97.721008301
2021-11-21 20:27:35,0.928000000,-0.006000000,0.942000000,0.010000000,0.928000000,-0.006000000,0.942000000,-0.014000000,0.928000000,-0.006000000,-0.003000000,0.579000000,0.659000000,119.080009460,119.073005676,60.032001495,60.030002594,-0.005000000,119.080009460,119.073005676,0.038000003,0.040000003,0.040000003,0.043000001,0.037000000,1.199000001,1.188000083,1.190000057,0.043000001,2.423000097,2.431000233,-0.014000000,0.579000000,0.579000000,-0.008000000,0.289000000,-0.006000000,0.290000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.001000000,0.004000000,-0.001000000,0.142000000,-0.002000000,0.142000000,-0.002000000,0.141000000,-0.002000000,0.005000000,75.852005005,4.749000072,0.461000000,0.566000000,4.799000263,0.467000000,0.572000000,0.928000000,1.138000000,1.576000094,1.647000074,-0.001000000,0.143000000,0.083000004,0.042000003,-0.001000000,0.005000000,-0.005000000,0.010000000,0.659000000,60.032001495,60.030002594,97.721008301
2021-11-21 20:27:34,0.936000000,-0.006000000,0.949000000,0.010000000,0.936000000,-0.006000000,0.949000000,-0.013000000,0.936000000,-0.006000000,-0.004000000,0.578000000,0.649000000,119.048004150,119.053009033,60.031002045,60.032001495,-0.003000000,119.048004150,119.053009033,0.038000003,0.039000001,0.039000001,0.043000001,0.038000003,1.200000048,1.187000036,1.191000104,0.044000003,2.428000212,2.429000139,-0.013000000,0.578000000,0.578000000,-0.008000000,0.289000000,-0.005000000,0.289000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.001000000,0.143000000,-0.002000000,0.141000000,-0.002000000,0.142000000,-0.002000000,0.005000000,50.953002930,4.765000343,0.466000000,0.567000000,4.809000015,0.470000000,0.572000000,0.936000000,1.139000000,1.549000025,1.624000072,-0.001000000,0.143000000,0.081000000,0.042000003,-0.002000000,0.005000000,-0.004000000,0.009000000,0.649000000,60.031002045,60.032001495,103.812004089
2021-11-21 20:27:33,0.921000000,-0.006000000,0.934000000,0.010000000,0.921000000,-0.006000000,0.934000000,-0.013000000,0.921000000,-0.006000000,-0.003000000,0.578000000,0.614000000,119.113006592,119.107002258,60.031002045,60.031002045,-0.003000000,119.113006592,119.107002258,0.037000000,0.040000003,0.039000001,0.043000001,0.037000000,1.199000001,1.189000010,1.191000104,0.043000001,2.429000139,2.428000212,-0.013000000,0.578000000,0.578000000,-0.007000000,0.289000000,-0.006000000,0.289000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,0.001000000,0.004000000,-0.001000000,0.143000000,-0.002000000,0.142000000,-0.001000000,0.141000000,-0.001000000,0.005000000,50.953002930,4.621000290,0.459000000,0.551000000,4.664000034,0.462000000,0.556000000,0.921000000,1.107000000,1.549000025,1.624000072,-0.002000000,0.143000000,0.079000004,0.040000003,-0.002000000,0.005000000,-0.005000000,0.010000000,0.614000000,60.031002045,60.031002045,103.812004089
2021-11-21 20:27:32,0.927000000,-0.007000000,0.938000000,0.010000000,0.927000000,-0.007000000,0.938000000,-0.011000000,0.927000000,-0.007000000,-0.004000000,0.579000000,0.639000000,119.069007874,119.062004089,60.031002045,60.031002045,0.000000000,119.069007874,119.062004089,0.038000003,0.041000001,0.038000003,0.043000001,0.038000003,1.200000048,1.187000036,1.191000104,0.042000003,2.431000233,2.430000067,-0.011000000,0.579000000,0.579000000,-0.007000000,0.289000000,-0.004000000,0.290000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.002000000,0.143000000,-0.002000000,0.142000000,-0.002000000,0.142000000,-0.002000000,0.005000000,66.458999634,4.710000038,0.461000000,0.560000000,4.756000042,0.466000000,0.566000000,0.927000000,1.126000000,1.633000135,1.694000125,-0.001000000,0.142000000,0.080000006,0.041000001,-0.002000000,0.005000000,-0.004000000,0.009000000,0.639000000,60.031002045,60.031002045,100.502006531
2021-11-21 20:27:31,0.927000000,-0.006000000,0.941000000,0.010000000,0.927000000,-0.006000000,0.941000000,-0.014000000,0.927000000,-0.006000000,-0.004000000,0.579000000,0.639000000,119.113006592,119.111007690,60.029003143,60.030002594,-0.004000000,119.113006592,119.111007690,0.038000003,0.040000003,0.038000003,0.043000001,0.039000001,1.198000073,1.186000109,1.189000010,0.043000001,2.430000067,2.432000160,-0.014000000,0.579000000,0.579000000,-0.008000000,0.290000000,-0.006000000,0.289000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.004000000,-0.001000000,0.006000000,-0.001000000,0.004000000,-0.001000000,0.143000000,-0.002000000,0.142000000,-0.002000000,0.141000000,-0.002000000,0.005000000,66.458999634,4.701000214,0.461000000,0.560000000,4.754000187,0.466000000,0.566000000,0.927000000,1.126000000,1.633000135,1.694000125,-0.001000000,0.143000000,0.085000001,0.042000003,-0.002000000,0.005000000,-0.005000000,0.010000000,0.639000000,60.029003143,60.030002594,100.502006531
2021-11-21 20:27:30,0.950000000,-0.005000000,0.962000000,0.010000000,0.950000000,-0.005000000,0.962000000,-0.012000000,0.950000000,-0.005000000,-0.003000000,0.579000000,0.648000000,119.079002380,119.079002380,60.031002045,60.030002594,-0.003000000,119.079002380,119.079002380,0.039000001,0.039000001,0.039000001,0.043000001,0.036000002,1.198000073,1.187000036,1.190000057,0.044000003,2.427000046,2.431000233,-0.012000000,0.579000000,0.579000000,-0.008000000,0.289000000,-0.004000000,0.290000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.001000000,0.142000000,-0.002000000,0.141000000,-0.001000000,0.141000000,-0.002000000,0.005000000,58.191001892,4.804000378,0.473000000,0.573000000,4.848000050,0.477000000,0.577000000,0.950000000,1.150000000,1.641000032,1.699000120,-0.001000000,0.143000000,0.080000006,0.041000001,-0.001000000,0.005000000,-0.004000000,0.010000000,0.648000000,60.031002045,60.030002594,97.125007629
2021-11-21 20:27:29,0.918000000,-0.007000000,0.932000000,0.011000000,0.918000000,-0.007000000,0.932000000,-0.014000000,0.918000000,-0.007000000,-0.004000000,0.578000000,0.649000000,119.125007629,119.113006592,60.029003143,60.030002594,-0.003000000,119.125007629,119.113006592,0.038000003,0.040000003,0.039000001,0.042000003,0.038000003,1.198000073,1.189000010,1.190000057,0.043000001,2.429000139,2.429000139,-0.014000000,0.578000000,0.578000000,-0.007000000,0.289000000,-0.007000000,0.289000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.004000000,-0.001000000,0.143000000,-0.002000000,0.142000000,-0.002000000,0.142000000,-0.002000000,0.006000000,58.191001892,4.694000244,0.457000000,0.559000000,4.740000248,0.461000000,0.565000000,0.918000000,1.124000000,1.641000032,1.699000120,-0.002000000,0.143000000,0.079000004,0.043000001,-0.002000000,0.005000000,-0.005000000,0.009000000,0.649000000,60.029003143,60.030002594,97.125007629
2021-11-21 20:27:28,0.927000000,-0.008000000,0.940000000,0.010000000,0.927000000,-0.008000000,0.940000000,-0.013000000,0.927000000,-0.008000000,-0.003000000,0.579000000,0.636000000,119.069007874,119.068008423,60.027004242,60.027004242,-0.001000000,119.069007874,119.068008423,0.039000001,0.039000001,0.038000003,0.044000003,0.038000003,1.198000073,1.189000010,1.192000031,0.042000003,2.428000212,2.433000088,-0.013000000,0.579000000,0.579000000,-0.008000000,0.289000000,-0.005000000,0.290000000,0.000000000,0.004000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.002000000,0.143000000,-0.003000000,0.142000000,-0.002000000,0.141000000,-0.001000000,0.005000000,69.416000366,4.693000317,0.461000000,0.559000000,4.746000290,0.466000000,0.565000000,0.927000000,1.124000000,1.656000137,1.713000059,-0.001000000,0.142000000,0.081000000,0.042000003,-0.002000000,0.005000000,-0.004000000,0.010000000,0.636000000,60.027004242,60.027004242,104.116004944
2021-11-21 20:27:27,0.918000000,-0.006000000,0.931000000,0.010000000,0.918000000,-0.006000000,0.931000000,-0.013000000,0.918000000,-0.006000000,-0.003000000,0.579000000,0.655000000,119.111007690,119.102005005,60.027004242,60.027004242,-0.003000000,119.111007690,119.102005005,0.038000003,0.040000003,0.039000001,0.043000001,0.038000003,1.199000001,1.187000036,1.191000104,0.042000003,2.435000181,2.430000067,-0.013000000,0.579000000,0.579000000,-0.008000000,0.290000000,-0.005000000,0.289000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,-0.001000000,0.005000000,0.001000000,0.004000000,-0.001000000,0.143000000,-0.002000000,0.142000000,-0.001000000,0.142000000,-0.002000000,0.005000000,69.416000366,4.716000080,0.457000000,0.561000000,4.758000374,0.461000000,0.567000000,0.918000000,1.128000000,1.656000137,1.713000059,-0.002000000,0.143000000,0.085000001,0.043000001,-0.001000000,0.005000000,-0.005000000,0.010000000,0.655000000,60.027004242,60.027004242,104.116004944
2021-11-21 20:27:26,0.946000000,-0.006000000,0.960000000,0.010000000,0.946000000,-0.006000000,0.960000000,-0.014000000,0.946000000,-0.006000000,-0.004000000,0.580000000,0.645000000,119.069007874,119.062004089,60.024002075,60.025001526,-0.004000000,119.069007874,119.062004089,0.039000001,0.039000001,0.039000001,0.044000003,0.037000000,1.199000001,1.187000036,1.191000104,0.044000003,2.434000015,2.434000015,-0.014000000,0.580000000,0.580000000,-0.009000000,0.290000000,-0.005000000,0.290000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,-0.001000000,0.004000000,-0.001000000,0.142000000,-0.002000000,0.142000000,-0.002000000,0.141000000,-0.002000000,0.005000000,61.424003601,4.784000397,0.471000000,0.570000000,4.830000401,0.475000000,0.575000000,0.946000000,1.145000000,1.542000055,1.610000134,-0.001000000,0.143000000,0.079000004,0.042000003,-0.002000000,0.005000000,-0.004000000,0.009000000,0.645000000,60.024002075,60.025001526,111.895004272
2021-11-21 20:27:25,0.919000000,-0.007000000,0.931000000,0.010000000,0.919000000,-0.007000000,0.931000000,-0.012000000,0.919000000,-0.007000000,-0.004000000,0.578000000,0.637000000,119.083007812,119.075004578,60.022003174,60.023002625,-0.001000000,119.083007812,119.075004578,0.038000003,0.040000003,0.038000003,0.044000003,0.038000003,1.200000048,1.188000083,1.192000031,0.044000003,2.430000067,2.430000067,-0.012000000,0.578000000,0.578000000,-0.007000000,0.289000000,-0.005000000,0.289000000,0.000000000,0.005000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.006000000,0.000000000,0.005000000,-0.002000000,0.143000000,-0.002000000,0.142000000,-0.002000000,0.142000000,-0.002000000,0.005000000,61.424003601,4.668000221,0.457000000,0.556000000,4.719000340,0.462000000,0.562000000,0.919000000,1.118000000,1.542000055,1.610000134,-0.001000000,0.143000000,0.080000006,0.042000003,-0.002000000,0.005000000,-0.005000000,0.010000000,0.637000000,60.022003174,60.023002625,111.895004272
2021-11-21 20:27:24,0.921000000,-0.006000000,0.935000000,0.010000000,0.921000000,-0.006000000,0.935000000,-0.014000000,0.921000000,-0.006000000,-0.003000000,0.579000000,0.641000000,119.056007385,119.047004700,60.021003723,60.019001007,-0.005000000,119.056007385,119.047004700,0.037000000,0.040000003,0.039000001,0.044000003,0.037000000,1.200000048,1.189000010,1.192000031,0.043000001,2.427000046,2.430000067,-0.014000000,0.579000000,0.579000000,-0.008000000,0.289000000,-0.006000000,0.290000000,0.000000000,0.004000000,0.000000000,0.005000000,0.000000000,0.005000000,0.000000000,0.005000000,0.001000000,0.004000000,-0.001000000,0.143000000,-0.002000000,0.142000000,-0.002000000,0.141000000,-0.001000000,0.005000000,61.576004028,4.694000244,0.459000000,0.559000000,4.735000134,0.462000000,0.563000000,0.921000000,1.122000000,1.529000044,1.607000113,-0.001000000,0.143000000,0.083000004,0.042000003,-0.002000000,0.005000000,-0.004000000,0.010000000,0.641000000,60.021003723,60.019001007,95.930007935
